objectid,title,org,shortorg,format,collectionid,filename,external_filename,featured_image,description,startdate,enddate,date-range,ctrl_subcat,ctrl_subject,subject_terms,subject_free,region,county,location,material_type,latitude,longitude,cdm-collection,cdm-collection-id,language,rights,rightsstatement,download,img_small,img_thumb
university-of-idaho-student-organizations-collection-pg2-,University of Idaho Student Organizations Collection (PG2),University of Idaho,UI,image/jpeg,https://www.lib.uidaho.edu/digital/pg2/,/objects/university-of-idaho-student-organizations-collection-pg2-.jpg,https://www.lib.uidaho.edu/media/digital/small/pg2.jpg,https://www.lib.uidaho.edu/media/digital/small/pg2.jpg,"The University of Idaho Student Organizations Collection is a collection of digitized historical images focused on student organizations and events at the University of Idaho’s main campus in Moscow, ID. This digital collection is mostly taken from the library’s Special Collections & Archive’s UI Student Organizations Collection, which is referred to as Photograph Group 2 (PG2). The collection comprises thousands of images spanning from 1893 to the early 1990s.",1893,1992,1893-1992,Education,Children and Youth; Women; Literature; Music; Performing Arts; Colleges and Universities; Student Life;University of Idaho;portraits,Children and Youth; Women; Literature; Music; Performing Arts; Colleges and Universities; Student Life,University of Idaho;portraits,Clearwater region,Latah County,"Moscow, ID",Photographs,46.728347,-117.007264,cdm17254,pg2,eng,,,https://www.lib.uidaho.edu/digital/pg2/,/objects/small/university-of-idaho-student-organizations-collection-pg2-_sm.jpg,/objects/thumbs/university-of-idaho-student-organizations-collection-pg2-_th.jpg
university-of-idaho-southern-branch-1927-1947-,University of Idaho-Southern Branch (1927-1947),Idaho State University,ISU,image/jpeg,https://cdm16942.contentdm.oclc.org/digital/collection/p16942coll7,/objects/university-of-idaho-southern-branch-1927-1947-.jpg,https://cdm16942.contentdm.oclc.org/digital/iiif/p16942coll7/0/full/max/0/default.jpg,0,"This collection contains images from the University Archives during the period that Idaho State University was the University of Idaho-Southern Branch, 1927-1947.",1927,1947,1927-1947,Education,Architecture; Colleges and Universities; Student Life;Frazier Hall; Faris Hall; Swanson Hall; Graveley Hall; Administration Building; Student Union Building; Davis Field; Hutchinson Field; College Market; The Beanery,Architecture; Colleges and Universities; Student Life,Frazier Hall; Faris Hall; Swanson Hall; Graveley Hall; Administration Building; Student Union Building; Davis Field; Hutchinson Field; College Market; The Beanery,Southeast region,Bannock County,"Pocatello, Idaho",Architectural Drawings; Photographs,42.8629094,-112.4345041,cdm16942,p16942coll7,eng,,,https://cdm16942.contentdm.oclc.org/digital/collection/p16942coll7,/objects/small/university-of-idaho-southern-branch-1927-1947-_sm.jpg,/objects/thumbs/university-of-idaho-southern-branch-1927-1947-_th.jpg
university-of-idaho-then-and-now,University of Idaho: Then and Now,University of Idaho,UI,image/jpeg,https://www.lib.uidaho.edu/digital/campushistory/,/objects/university-of-idaho-then-and-now.jpg,https://www.lib.uidaho.edu/media/digital/small/campushistory.jpg,https://www.lib.uidaho.edu/media/digital/small/campushistory.jpg,A curated exhibit of historic buildings over time on the University of Idaho campus.,1899,2019,1899-2019,Education,Architecture; Colleges and Universities; Student Life;,Architecture; Colleges and Universities; Student Life,,Clearwater region,Latah County,"Moscow, ID",Photographs,46.728077,-117.020026,cdm17254,,eng,,,https://www.lib.uidaho.edu/digital/campushistory/,/objects/small/university-of-idaho-then-and-now_sm.jpg,/objects/thumbs/university-of-idaho-then-and-now_th.jpg
vandal-video-collection,Vandal Video Collection,University of Idaho,UI,application/pdf,https://www.lib.uidaho.edu/digital/vandalvideo/,/objects/vandal-video-collection.jpg,https://www.lib.uidaho.edu/media/digital/small/vandalvideo.jpg,https://www.lib.uidaho.edu/media/digital/small/vandalvideo.jpg,"The Vandal Video Collection is a collection of 160+ digitized 16mm Film reels that were scouting videos for both football and basketball games. While the collection spans the years 1925 to 1997, the bulk were recorded in the 1970s. Professional cinematographers shot the footage for the purposes of instruction and scouting. None of the original footage includes audio because audio was unnecessary for their purposes. In some instances, only portions of a game, such as special teams plays, were recorded. ",1925,1997,1925-1997,Social Life and Customs,Colleges and Universities; Sports and Recreation;football;,Colleges and Universities; Sports and Recreation,football;,Clearwater region,Latah County,"Boise, ID; Moscow, ID;",Video/Film/Moving Images,46.727212,-117.01655,cdm17254,vandalvideo,eng,,,https://www.lib.uidaho.edu/digital/vandalvideo/,/objects/small/vandal-video-collection_sm.jpg,/objects/thumbs/vandal-video-collection_th.jpg
vogel-estate-collection,Vogel Estate Collection,Idaho State Archives/Idaho State Historical Society,ISHS,image/jpeg,https://idahohistory.contentdm.oclc.org/digital/collection/p16281coll16,/objects/vogel-estate-collection.jpg,https://cdm16281.contentdm.oclc.org/digital/iiif/p16281coll16/0/full/max/0/default.jpg,0,"The Vogel Estate Collection was donated in 2008 and features an array of postcards of views around Idaho. These postcards, which are only a fraction of the Postcard collection at ISHS, reflect how images were shared and sent to others. The collection also features views of Sun Valley Lodge when it first opened, Shoshone Falls, Thousand Springs and the Sawtooth Mountains just to name a few.",,,,Social Life and Customs,City and Town Life; Media and Communication;,City and Town Life; Media and Communication,,Southwest region;,Ada County;Valley County;Blaine County;Idaho County;Twin Falls County;,,Postcards,43.59210562,-116.2012329,cdm16281,p16281coll16,eng,,,https://idahohistory.contentdm.oclc.org/digital/collection/p16281coll16,/objects/small/vogel-estate-collection_sm.jpg,/objects/thumbs/vogel-estate-collection_th.jpg
w-h-chapman-diary,W. H. Chapman Diary,Boise State University,BSU,image/jpeg,https://digital.boisestate.edu/,/objects/w-h-chapman-diary.jpg,https://cdm15948.contentdm.oclc.org/digital/iiif/p15948coll36/0/full/max/0/default.jpg,0,"Diary kept by William (W. H.) Chapman chronicling his daily life and work on McConnell’s Ranch near Horseshoe Bend, Idaho during 1866; his overland journey on horseback back to the Midwest; and social life and work in Jackson, Michigan, and Elgin, Illinois, with family and friends on his return.",1866,1867,1866-1867,"Business, Industry, Labor, and Commerce",Ranching; City and Town Life; Expeditions and Adventure;,Ranching; City and Town Life; Expeditions and Adventure,,Southwest region,Boise County,,Diaries,,,cdm15948,p15948coll36,eng,,,https://digital.boisestate.edu/,/objects/small/w-h-chapman-diary_sm.jpg,/objects/thumbs/w-h-chapman-diary_th.jpg
web-archive-collections,Web Archive Collections,University of Idaho,UI,application/pdf,https://www.lib.uidaho.edu/digital/webarchive/,/objects/web-archive-collections.jpg,https://www.lib.uidaho.edu/media/digital/small/webarchive.jpg,https://www.lib.uidaho.edu/media/digital/small/webarchive.jpg,"To ensure continued access to the unique born-digital content made available on the university website, University of Idaho Library captures university communications in their original web context on an annual basis. Select material from these harvests are made available in our digital collections. For more information, additional web archive material, or to view web content closer to how it was originally intended please contact Special Collections and Archives.",1997,2017,1997-2017,Education,Colleges and Universities; Media and Communication;,Colleges and Universities; Media and Communication,,Clearwater region,Latah County,"Moscow, ID",Documents,46.728347,-117.007264,cdm17254,webarchive,eng,,,https://www.lib.uidaho.edu/digital/webarchive/,/objects/small/web-archive-collections_sm.jpg,/objects/thumbs/web-archive-collections_th.jpg
western-writers-series-digital-editions,Western Writers Series Digital Editions,Boise State University,BSU,image/jpeg,https://digital.boisestate.edu/,/objects/western-writers-series-digital-editions.jpg,https://digital.boisestate.edu/digital/api/singleitem/image/pdf/western/23/default.png,,Out-of-print booklets of biography and criticism on the American literary west from Boise State University's Western Writers Series.,,,,"Arts, Humanities, and Social Sciences",Women; Literature; Publishers and Publishing;,Women; Literature; Publishers and Publishing,,Southwest region,Ada County,,Documents,,,cdm15948,western,eng,,,https://digital.boisestate.edu/,/objects/small/western-writers-series-digital-editions_sm.jpg,/objects/thumbs/western-writers-series-digital-editions_th.jpg
white-pine-king-of-many-waters-collection,White Pine - King of Many Waters Collection,University of Idaho,UI,image/jpeg,https://www.lib.uidaho.edu/digital/whitepine/,/objects/white-pine-king-of-many-waters-collection.jpg,https://www.lib.uidaho.edu/media/digital/small/whitepine.jpg,https://www.lib.uidaho.edu/media/digital/small/whitepine.jpg,"The White Pine – King of Many Waters Collection contains 134 historic photographs of logging methods, sawmills and shingle mills, and lumbermen compiled by Clarence Strong and Clyde Webb in the 1960s while conducting research on early lumber practices in Northern Idaho. 67 of these photos appear in their subsequent book, White Pine: King of Many Waters",1884,1969,1884-1969,"Business, Industry, Labor, and Commerce",Logging; Forestry and Forestry Products;,Logging; Forestry and Forestry Products,,Panhandle region,Benewah County; Kootenai County; Shoshone County,,Photographs,47.6776,-116.7925,cdm17254,whitepine,eng,,,https://www.lib.uidaho.edu/digital/whitepine/,/objects/small/white-pine-king-of-many-waters-collection_sm.jpg,/objects/thumbs/white-pine-king-of-many-waters-collection_th.jpg
william-e-borah-collections,William E. Borah collections,Boise State University,BSU,image/jpeg,https://digital.boisestate.edu/,/objects/william-e-borah-collections.jpg,https://digital.boisestate.edu/digital/api/singleitem/image/pdf/p15948coll11/41/default.png,,"Two collections relating to the life and career of U.S. Senator William E. Borah of Idaho: The William E. Borah Papers consist primarily of his published speeches. There is a letter to Franklin Roosevelt and correspondence with Walter White. Also included are photographs, campaign notebooks, and other items related to his Senatorial career. View the finding aid online. C.P. Connolly Correspondence with William E. Borah and Albert E. Horsley (Harry Orchard) consist of 36 letters (1907-1930) to Christopher Powell Connolly (1863-1935) from Borah and 4 letters (1908-1920) to Connolly from Albert E. Horsley (Harry Orchard), convicted assassin of Idaho Governor Frank Steunenberg. C.P. Connolly was a Journalist, mainly with Collier’s Weekly; known as one of the muckrakers.",1907,1930,1907-1930,"Politics, Government, and Law",Agriculture; Women; Civil Rights and Human Rights; International Relations; Laws and Legislation; Political Campaigns; Politics and Politicians; Businesses and Corporations; Economics and Banking; Ships and Shipping; Land Use; Public Lands;,Agriculture; Women; Civil Rights and Human Rights; International Relations; Laws and Legislation; Political Campaigns; Politics and Politicians; Businesses and Corporations; Economics and Banking; Ships and Shipping; Land Use; Public Lands,,Southwest region,Ada County,,Documents,,,cdm15948,p15948coll11,eng,,,https://digital.boisestate.edu/,/objects/small/william-e-borah-collections_sm.jpg,/objects/thumbs/william-e-borah-collections_th.jpg
king-spud-s-children,King Spud's Children,King Spud,SPUD,image/jpeg,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/king-spud-s-children.jpg,https://webpages.uidaho.edu/library/spec/harvester/objects/Untitled9.jpg,https://webpages.uidaho.edu/library/spec/harvester/objects/Untitled9.jpg,A collection King Spud put together of children eating him. ,,,,Social Life and Customs,Colleges and Universities; Sports and Recreation;potato,Colleges and Universities; Sports and Recreation,potato,Owyhee,Owyhee County,,,43.6177,-116.9338,,,,,,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/small/king-spud-s-children_sm.jpg,/objects/thumbs/king-spud-s-children_th.jpg
exhaultation-of-king-spud,Exhaultation of King Spud,King Spud,SPUD,image/jpeg,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/exhaultation-of-king-spud.jpg,https://webpages.uidaho.edu/library/spec/harvester/objects/Untitled5.jpg,https://harvester.lib.uidaho.edu/collection/items/lumber1517.html,Highlights from the glorious celebrations of King Spud.,,,,Social Life and Customs,Colleges and Universities; Sports and Recreation;potato,Colleges and Universities; Sports and Recreation,potato,North Idaho,Latah County,,,46.7324,-117.0002,,,,,,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/small/exhaultation-of-king-spud_sm.jpg,/objects/thumbs/exhaultation-of-king-spud_th.jpg
do-it-for-king-spud,Do It for King Spud,King Spud,SPUD,image/jpeg,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/do-it-for-king-spud.jpg,https://webpages.uidaho.edu/library/spec/harvester/objects/Untitled16.jpg,https://harvester.lib.uidaho.edu/collection/items/lumber1523.html,"King Spud coached a thousand teams to victory, and will return to coach a thousand more",,,,Social Life and Customs,Children and Youth;potato,Children and Youth,potato,Treasure Valley,Ada County,,,43.615,-116.2323,,,,,,https://www.lib.uidaho.edu/kingspud/winner.html,/objects/small/do-it-for-king-spud_sm.jpg,/objects/thumbs/do-it-for-king-spud_th.jpg
idaho-harvester,Idaho Harvester,University of Idaho,UI,image/jpeg,https://harvester.lib.uidaho.edu/collection/browse.html,/objects/idaho-harvester.jpg,,,"Blog & working collection of unique materials from the University of Idaho Library, Special Collections & Archives Department",1818,2020,1818-2020,"Arts, Humanities, and Social Sciences",Colleges and Universities; Media and Communication;University of Idaho;Archives,Colleges and Universities; Media and Communication,University of Idaho;Archives,"Panhandle region, Clearwater region",Latah,"Moscow, ID",Diaries; Oral Histories; Photographs; Posters; Scrapbooks; Video;,46.728347,-117.007264,,,eng,,,https://harvester.lib.uidaho.edu/collection/browse.html,/objects/small/idaho-harvester_sm.jpg,/objects/thumbs/idaho-harvester_th.jpg
